"Id","Sales"
8337,5359
8338,11068
8339,6477
8340,4897
8341,5845
8342,4073
8343,7696
8344,5096
8345,10348
8346,5753
8347,4647
8348,4311
8349,2939
8350,6166
8351,17560
8352,3216
8353,4455
8354,7400
8355,6478
8356,5769
8357,7318
8358,5185
8359,5187
8360,3802
8361,8011
8362,4663
8363,6201
8364,6952
8365,4250
8366,7048
8367,5191
8368,3086
8369,7492
8370,6415
8371,3561
8372,6918
8373,5893
8374,3761
8375,8713
8376,5968
8377,7500
8378,4107
8379,4143
8380,5655
8381,3177
8382,6550
8383,3247
8384,6006
8385,4053
8386,4801
8387,4832
8388,5399
8389,5729
8390,7271
8391,4885
8392,7306
8393,5703
8394,6652
8395,8429
8396,6457
8397,3295
8398,5201
8399,6084
8400,4632
8401,10938
8402,5362
8403,7411
8404,9364
8405,5787
8406,3137
8407,9189
8408,8645
8409,5456
8410,7247
8411,8106
8412,6117
8413,4806
8414,5480
8415,4479
8416,5206
8417,6780
8418,3831
8419,6364
8420,6122
8421,5413
8422,6568
8423,5062
8424,6454
8425,3059
8426,6265
8427,5620
8428,4755
8429,6305
8430,6157
8431,8298
8432,5235
8433,4226
8434,5207
8435,6313
8436,7306
8437,3824
8438,3463
8439,7769
8440,6868
8441,4711
8442,6729
8443,6154
8444,5811
8445,4026
8446,3135
8447,5666
8448,5783
8449,5381
8450,8465
8451,7020
8452,4194
8453,7424
8454,3046
8455,2587
8456,5440
8457,10335
8458,6549
8459,5560
8460,3556
8461,5793
8462,8866
8463,5034
8464,7551
8465,5240
8466,4239
8467,4433
8468,5323
8469,4762
8470,3407
8471,4184
8472,3833
8473,6698
8474,5727
8475,4339
8476,5533
8477,6149
8478,4422
8479,4215
8480,7803
8481,6767
8482,5651
8483,3181
8484,9482
8485,5193
8486,4145
8487,7640
8488,8294
8489,6091
8490,5452
8491,6582
8492,7726
8493,10875
8494,3590
8495,3862
8496,4495
8497,6079
8498,5245
8499,7410
8500,7193
8501,5591
8502,3450
8503,5796
8504,6544
8505,3956
8506,5739
8507,3497
8508,6384
8509,6228
8510,6080
8511,7172
8512,4939
8513,3477
8514,5873
8515,6010
8516,7450
8517,6197
8518,6704
8519,5200
8520,3610
8521,8323
8522,3560
8523,10227
8524,5116
8525,3991
8526,6187
8527,5183
8528,5589
8529,6348
8530,3101
8531,3684
8532,5438
8533,6951
8534,9342
8535,4710
8536,5652
8537,5848
8538,5575
8539,4035
8540,9100
8541,6956
8542,11365
8543,4355
8544,4690
8545,9351
8546,6842
8547,4088
8548,8358
8549,6305
8550,4297
8551,4868
8552,3751
8553,4098
8554,4965
8555,4048
8556,4209
8557,8200
8558,5944
8559,19604
8560,5553
8561,4343
8562,5477
8563,7440
8564,4289
8565,5776
8566,4976
8567,7104
8568,6245
8569,3986
8570,4571
8571,5719
8572,6532
8573,5314
8574,6885
8575,4356
8576,3845
8577,4541
8578,7874
8579,9716
8580,7648
8581,6232
8582,4509
8583,5197
8584,3231
8585,7625
8586,7848
8587,8844
8588,4992
8589,3702
8590,4517
8591,4856
8592,8686
8593,5557
8594,4702
8595,4407
8596,6072
8597,3427
8598,6504
8599,3589
8600,6108
8601,6497
8602,4413
8603,6666
8604,5396
8605,4225
8606,5399
8607,6087
8608,9025
8609,5583
8610,6379
8611,7371
8612,8269
8613,5640
8614,7368
8615,3251
8616,3774
8617,5292
8618,5580
8619,7994
8620,6562
8621,4494
8622,6805
8623,6730
8624,7124
8625,3356
8626,11220
8627,3833
8628,5288
8629,7354
8630,4798
8631,4896
8632,4747
8633,5826
8634,4438
8635,4513
8636,7462
8637,6573
8638,5707
8639,3688
8640,6769
8641,10345
8642,5698
8643,3999
8644,5846
8645,5963
8646,6712
8647,7028
8648,3200
8649,6549
8650,5159
8651,6041
8652,5677
8653,3844
8654,5338
8655,4367
8656,6474
8657,8103
8658,4573
8659,4601
8660,5627
8661,5359
8662,4525
8663,7410
8664,5446
8665,6559
8666,4645
8667,4024
8668,5147
8669,6831
8670,7101
8671,6644
8672,7204
8673,4639
8674,7302
8675,4259
8676,5240
8677,7565
8678,6081
8679,8221
8680,7696
8681,6455
8682,4867
8683,6546
8684,6534
8685,4960
8686,3414
8687,5234
8688,6083
8689,6445
8690,4245
8691,6789
8692,6570
8693,5614
8694,5145
8695,4150
8696,6175
8697,6383
8698,4892
8699,4634
8700,4119
8701,5610
8702,3249
8703,5300
8704,4111
8705,7551
8706,6348
8707,6476
8708,8398
8709,4266
8710,4372
8711,9355
8712,5719
8713,6845
8714,6954
8715,4719
8716,5448
8717,4917
8718,5945
8719,9070
8720,4737
8721,2684
8722,4040
8723,6873
8724,8310
8725,5257
8726,6154
8727,4212
8728,4129
8729,2664
8730,4103
8731,5131
8732,5855
8733,6194
8734,5103
8735,7233
8736,7390
8737,6805
8738,4078
8739,8333
8740,8954
8741,4653
8742,6532
8743,4350
8744,5857
8745,3198
8746,5725
8747,4271
8748,8149
8749,6237
8750,7156
8751,7458
8752,4672
8753,6965
8754,17432
8755,8812
8756,4472
8757,2647
8758,5535
8759,8376
8760,5016
8761,11319
8762,20568
8763,3581
8764,3808
8765,8767
8766,3932
8767,7497
8768,4783
8769,5830
8770,34
8771,6574
8772,5504
8773,6101
8774,7459
8775,5660
8776,5300
8777,6536
8778,4601
8779,4845
8780,7670
8781,4758
8782,5548
8783,5599
8784,4681
8785,4581
8786,5755
8787,5713
8788,7488
8789,5857
8790,6444
8791,4877
8792,3251
8793,5142
8794,5991
8795,4706
8796,3741
8797,7829
8798,5607
8799,6608
8800,5701
8801,4545
8802,4207
8803,3645
8804,8306
8805,4978
8806,6856
8807,13054
8808,6674
8809,5401
8810,4546
8811,3706
8812,5582
8813,3680
8814,5165
8815,8500
8816,4770
8817,10319
8818,11739
8819,4727
8820,6089
8821,4594
8822,5421
8823,4742
8824,10104
8825,6005
8826,6800
8827,3822
8828,5995
8829,4495
8830,8148
8831,6064
8832,5136
8833,6115
8834,5542
8835,7353
8836,8002
8837,5363
8838,8797
8839,6347
8840,8271
8841,3923
8842,4716
8843,4313
8844,7654
8845,6272
8846,6602
8847,5790
8848,7543
8849,4151
8850,6697
8851,5672
8852,3256
8853,12399
8854,15819
8855,6184
8856,6703
8857,7718
8858,8629
8859,8848
8860,4567
8861,5841
8862,5108
8863,7322
8864,3426
8865,4556
8866,4645
8867,4885
8868,6363
8869,4012
8870,3388
8871,5462
8872,3469
8873,4109
8874,4791
8875,5135
8876,7858
8877,8777
8878,6082
8879,6019
8880,5601
8881,9684
8882,6284
8883,4107
8884,4166
8885,9283
8886,4156
8887,6257
8888,2731
8889,4100
8890,6151
8891,5675
8892,4660
8893,7894
8894,8501
8895,9455
8896,4360
8897,9323
8898,2755
8899,4354
8900,5637
8901,3743
8902,8291
8903,3830
8904,4901
8905,7093
8906,9577
8907,7938
8908,4827
8909,4076
8910,6938
8911,7022
8912,5224
8913,4287
8914,7049
8915,7219
8916,4403
8917,5000
8918,6645
8919,6003
8920,12279
8921,6442
8922,11638
8923,6335
8924,4642
8925,2847
8926,5694
8927,5362
8928,4380
8929,7320
8930,4495
8931,3439
8932,6072
8933,3217
8934,7882
8935,5862
8936,6851
8937,7141
8938,4218
8939,7935
8940,6779
8941,4668
8942,5121
8943,4642
8944,9409
8945,6090
8946,4002
8947,6147
8948,7276
8949,5692
8950,4891
8951,6830
8952,5324
8953,5317
8954,4880
8955,8371
8956,4768
8957,4830
8958,5015
8959,4698
8960,3390
8961,4514
8962,7471
8963,6432
8964,9754
8965,8766
8966,6779
8967,4401
8968,4506
8969,10051
8970,8217
8971,6167
8972,6692
8973,6897
8974,4853
8975,3203
8976,10677
8977,4833
8978,5756
8979,5362
8980,1909
8981,8532
8982,5286
8983,4244
8984,4112
8985,5409
8986,5780
8987,5520
8988,6909
8989,4134
8990,4436
8991,3664
8992,2799
8993,5795
8994,16668
8995,5024
8996,5017
8997,5510
8998,4143
8999,4193
9000,4592
9001,3681
9002,7287
9003,5869
9004,3232
9005,7734
9006,3735
9007,4299
9008,7281
9009,7072
9010,9381
9011,3915
9012,5786
9013,4141
9014,4873
9015,13971
9016,8815
9017,5396
9018,3656
9019,4600
9020,4962
9021,3683
9022,8413
9023,4562
9024,5359
9025,6104
9026,4301
9027,5314
9028,5734
9029,6891
9030,6009
9031,3364
9032,5334
9033,5933
9034,8434
9035,7194
9036,6159
9037,3311
9038,7386
9039,5027
9040,NA
9041,6067
9042,5865
9043,5135
9044,5266
9045,5126
9046,6887
9047,4731
9048,6508
9049,6929
9050,4463
9051,7656
9052,5469
9053,3741
9054,9998
9055,4554
9056,3236
9057,6805
9058,8887
9059,9159
9060,4489
9061,4814
9062,5915
9063,6785
9064,4977
9065,6746
9066,2854
9067,4945
9068,4889
9069,4567
9070,3629
9071,6641
9072,6633
9073,4415
9074,6626
9075,5998
9076,7437
9077,4139
9078,5609
9079,5201
9080,6181
9081,6876
9082,3311
9083,7549
9084,6922
9085,6252
9086,4999
9087,3021
9088,6839
9089,5048
9090,7485
9091,5846
9092,4750
9093,7285
9094,5103
9095,4670
9096,7385
9097,3958
9098,6739
9099,9166
9100,7394
9101,3598
9102,4734
9103,3671
9104,2654
9105,6376
9106,5247
9107,6918
9108,3865
9109,5774
9110,5489
9111,9406
9112,4075
9113,5187
9114,4314
9115,6796
9116,5018
9117,6170
9118,7126
9119,8837
9120,6272
9121,6125
9122,5202
9123,3699
9124,4873
9125,8955
9126,7629
9127,5194
9128,14392
9129,4633
9130,4568
9131,4978
9132,7662
9133,8178
9134,6075
9135,6640
9136,6968
9137,6918
9138,5088
9139,4828
9140,3969
9141,4365
9142,3593
9143,4005
9144,7293
9145,15251
9146,5293
9147,4103
9148,5517
9149,3380
9150,5394
9151,2918
9152,7379
9153,5486
9154,4900
9155,10945
9156,10395
9157,5260
9158,5877
9159,3263
9160,5032
9161,4863
9162,7957
9163,4019
9164,3558
9165,4975
9166,4931
9167,6380
9168,5586
9169,3268
9170,6827
9171,6470
9172,5706
9173,3761
9174,3587
9175,5865
9176,3714
9177,8991
9178,4672
9179,4018
9180,5815
9181,5078
9182,4623
9183,5070
9184,5502
9185,9019
9186,7372
9187,5327
9188,3798
9189,5170
9190,7538
9191,4454
9192,4866
9193,5359
9194,11068
9195,6477
9196,4897
9197,5845
9198,4073
9199,7696
9200,5096
9201,10348
9202,5753
9203,4647
9204,4311
9205,2939
9206,6166
9207,17560
9208,3216
9209,4455
9210,7400
9211,6478
9212,5769
9213,7318
9214,5185
9215,5187
9216,3802
9217,8011
9218,4663
9219,6201
9220,6952
9221,4250
9222,7048
9223,5191
9224,3086
9225,7492
9226,6415
9227,3561
9228,6918
9229,5893
9230,3761
9231,8713
9232,5968
9233,7500
9234,4107
9235,4143
9236,5655
9237,3177
9238,6550
9239,3247
9240,6006
9241,4053
9242,4801
9243,4832
9244,5399
9245,5729
9246,7271
9247,4885
9248,7306
9249,5703
9250,6652
9251,8429
9252,6457
9253,3295
9254,5201
9255,6084
9256,4632
9257,10938
9258,5362
9259,7411
9260,9364
9261,5787
9262,3137
9263,9189
9264,8645
9265,5456
9266,7247
9267,8106
9268,6117
9269,4806
9270,5480
9271,4479
9272,5206
9273,6780
9274,3831
9275,6364
9276,6122
9277,5413
9278,6568
9279,5062
9280,6454
9281,3059
9282,6265
9283,5620
9284,4755
9285,6305
9286,6157
9287,8298
9288,5235
9289,4226
9290,5207
9291,6313
9292,7306
9293,3824
9294,3463
9295,7769
9296,6868
9297,4711
9298,6729
9299,6154
9300,5811
9301,4026
9302,3135
9303,5666
9304,5783
9305,5381
9306,8465
9307,7020
9308,4194
9309,7424
9310,3046
9311,2587
9312,5440
9313,10335
9314,6549
9315,5560
9316,3556
9317,5793
9318,8866
9319,5034
9320,7551
9321,5240
9322,4239
9323,4433
9324,5323
9325,4762
9326,3407
9327,4184
9328,3833
9329,6698
9330,5727
9331,4339
9332,5533
9333,6149
9334,4422
9335,4215
9336,7803
9337,6767
9338,5651
9339,3181
9340,9482
9341,5193
9342,4145
9343,7640
9344,8294
9345,6091
9346,5452
9347,6582
9348,7726
9349,10875
9350,3590
9351,3862
9352,4495
9353,6079
9354,5245
9355,7410
9356,7193
9357,5591
9358,3450
9359,5796
9360,6544
9361,3956
9362,5739
9363,3497
9364,6384
9365,6228
9366,6080
9367,7172
9368,4939
9369,3477
9370,5873
9371,6010
9372,7450
9373,6197
9374,6704
9375,5200
9376,3610
9377,8323
9378,3560
9379,10227
9380,5116
9381,3991
9382,6187
9383,5183
9384,5589
9385,6348
9386,3101
9387,3684
9388,5438
9389,6951
9390,9342
9391,4710
9392,5652
9393,5848
9394,5575
9395,4035
9396,9100
9397,6956
9398,11365
9399,4355
9400,4690
9401,9351
9402,6842
9403,4088
9404,8358
9405,6305
9406,4297
9407,4868
9408,3751
9409,4098
9410,4965
9411,4048
9412,4209
9413,8200
9414,5944
9415,19604
9416,5553
9417,-59
9418,-204
9419,-87
9420,-136
9421,-120
9422,-64
9423,-100
9424,-106
9425,-190
9426,-101
9427,-91
9428,-189
9429,-177
9430,-192
9431,-173
9432,-124
9433,-134
9434,-164
9435,-352
9436,-253
9437,-157
9438,-131
9439,-63
9440,-173
9441,-111
9442,-230
9443,-97
9444,-154
9445,-142
9446,-70
9447,-100
9448,-209
9449,-192
9450,-78
9451,-177
9452,-102
9453,-41
9454,-134
9455,-92
9456,-111
9457,-192
9458,-93
9459,-90
9460,-161
9461,-89
9462,-152
9463,-95
9464,-184
9465,-80
9466,-262
9467,-22
9468,-163
9469,-105
9470,-207
9471,-221
9472,-88
9473,-159
9474,-35
9475,-188
9476,-163
9477,-177
9478,-112
9479,-53
9480,-204
9481,-73
9482,-265
9483,-133
9484,-142
9485,-144
9486,-127
9487,-166
9488,-168
9489,-178
9490,-91
9491,-116
9492,-151
9493,-99
9494,-256
9495,-197
9496,-63
9497,-130
9498,-61
9499,-58
9500,-141
9501,-29
9502,-101
9503,-69
9504,-73
9505,-153
9506,-67
9507,-163
9508,5677
9509,-80
9510,-159
9511,-147
9512,-107
9513,-228
9514,-60
9515,-83
9516,-135
9517,-85
9518,-175
9519,-181
9520,-190
9521,-128
9522,-161
9523,-79
9524,-127
9525,-186
9526,-289
9527,-161
9528,-138
9529,-191
9530,-90
9531,-197
9532,-279
9533,-182
9534,-152
9535,-209
9536,-64
9537,-247
9538,-119
9539,-98
9540,-190
9541,-237
9542,-120
9543,-89
9544,-240
9545,-157
9546,-114
9547,-225
9548,-86
9549,-60
9550,-61
9551,-121
9552,-157
9553,-93
9554,-276
9555,-92
9556,-160
9557,-149
9558,-100
9559,-106
9560,-134
9561,-131
9562,-177
9563,-67
9564,-112
9565,-150
9566,-69
9567,-204
9568,-123
9569,-156
9570,-115
9571,-74
9572,-96
9573,-105
9574,-149
9575,-166
9576,4737
9577,-71
9578,-58
9579,-190
9580,-112
9581,-216
9582,-162
9583,-54
9584,-167
9585,-58
9586,-133
9587,-54
9588,-129
9589,-149
9590,-176
9591,-98
9592,-156
9593,-73
9594,-144
9595,-151
9596,-261
9597,-181
9598,-260
9599,-88
9600,-98
9601,-113
9602,-230
9603,-138
9604,-105
9605,-82
9606,-218
9607,-85
9608,-49
9609,-209
9610,-256
9611,-250
9612,-174
9613,-49
9614,-102
9615,-263
9616,-115
9617,11319
9618,20568
9619,-26
9620,-141
9621,-38
9622,-103
9623,-279
9624,-226
9625,-170
9626,4186
9627,-179
9628,-195
9629,-99
9630,-244
9631,-99
9632,-61
9633,-107
9634,-151
9635,-49
9636,-92
9637,-181
9638,-97
9639,-195
9640,-118
9641,-107
9642,-169
9643,-176
9644,-185
9645,5857
9646,-80
9647,-63
9648,-68
9649,-273
9650,-84
9651,-69
9652,-116
9653,-260
9654,-188
9655,6608
9656,-130
9657,-143
9658,-128
9659,-57
9660,-213
9661,-85
9662,-101
9663,-194
9664,-75
9665,-148
9666,-70
9667,-99
9668,-164
9669,-52
9670,-139
9671,-123
9672,-100
9673,10319
9674,-336
9675,-39
9676,-172
9677,-138
9678,-115
9679,-106
9680,-225
9681,-162
9682,-160
9683,-136
9684,-115
9685,-55
9686,-209
9687,-134
9688,-139
9689,-46
9690,5542
9691,-128
9692,-111
9693,-64
9694,-208
9695,-76
9696,-172
9697,-129
9698,-134
9699,-104
9700,-281
9701,-80
9702,-128
9703,-138
9704,-134
9705,-67
9706,-121
9707,-69
9708,-61
9709,-223
9710,-207
9711,-243
9712,-201
9713,-351
9714,-176
9715,-161
9716,-182
9717,-219
9718,-110
9719,-130
9720,-78
9721,-110
9722,-91
9723,-140
9724,-170
9725,-200
9726,-172
9727,-90
9728,-78
9729,-94
9730,-79
9731,-140
9732,-178
9733,-62
9734,-204
9735,-57
9736,-76
9737,-128
9738,-188
9739,-176
9740,-77
9741,-22
9742,-44
9743,-72
9744,-76
9745,-133
9746,-281
9747,-114
9748,-137
9749,-154
9750,-143
9751,-144
9752,4360
9753,-116
9754,-56
9755,-145
9756,-97
9757,-116
9758,-43
9759,-119
9760,-45
9761,-150
9762,-238
9763,-154
9764,-86
9765,-86
9766,6938
9767,-56
9768,-132
9769,-118
9770,-82
9771,-186
9772,-66
9773,-150
9774,-172
9775,-233
9776,-130
9777,-21
9778,-248
9779,-161
9780,-62
9781,-97
9782,-95
9783,-177
9784,-110
9785,-37
9786,-79
9787,-113
9788,-73
9789,-45
9790,-74
9791,-136
9792,-213
9793,-177
9794,-143
9795,-159
9796,-40
9797,-81
9798,-48
9799,-152
9800,-145
9801,-57
9802,-141
9803,-220
9804,-145
9805,-182
9806,-189
9807,-190
9808,-25
9809,5317
9810,-162
9811,-93
9812,-169
9813,-266
9814,-162
9815,-49
9816,-53
9817,-92
9818,-124
9819,6432
9820,-134
9821,-240
9822,-113
9823,4401
9824,-37
9825,-115
9826,-238
9827,-224
9828,-216
9829,-153
9830,-112
9831,-51
9832,-118
9833,-168
9834,-147
9835,-183
9836,-110
9837,-288
9838,-96
9839,-177
9840,-56
9841,-77
9842,-74
9843,-338
9844,-21
9845,-38
9846,-153
9847,-77
9848,-49
9849,-170
9850,16668
9851,-83
9852,-64
9853,-174
9854,-83
9855,-112
9856,-42
9857,-119
9858,-85
9859,-169
9860,-136
9861,-178
9862,-311
9863,-62
9864,7281
9865,-133
9866,-64
9867,-196
9868,-193
9869,-83
9870,-87
9871,-139
9872,-155
9873,-71
9874,-274
9875,-64
9876,-134
9877,-105
9878,-121
9879,-71
9880,-108
9881,-69
9882,-71
9883,-106
9884,-267
9885,-221
9886,-156
9887,-102
9888,-84
9889,-146
9890,-198
9891,-176
9892,-95
9893,-206
9894,-82
9895,-112
9896,-52
9897,-183
9898,-160
9899,-160
9900,-101
9901,-119
9902,-148
9903,-64
9904,-42
9905,-58
9906,-278
9907,-219
9908,-142
9909,-136
9910,-213
9911,-167
9912,-58
9913,-132
9914,-148
9915,-243
9916,-101
9917,-75
9918,-100
9919,-115
9920,-101
9921,-175
9922,-49
9923,-196
9924,-125
9925,-151
9926,-205
9927,-100
9928,-171
9929,-84
9930,-239
9931,-140
9932,-104
9933,-79
9934,-181
9935,-154
9936,-173
9937,-363
9938,-105
9939,7549
9940,-193
9941,-148
9942,-22
9943,-116
9944,-161
9945,-219
9946,-120
9947,-169
9948,-126
9949,-151
9950,-225
9951,-272
9952,-123
9953,-219
9954,-105
9955,-205
9956,-213
9957,-199
9958,-218
9959,-145
9960,-69
9961,-217
9962,-93
9963,-196
9964,-139
9965,-212
9966,-174
9967,-160
9968,-77
9969,-107
9970,-134
9971,-174
9972,-76
9973,-95
9974,-51
9975,-110
9976,-95
9977,-103
9978,-44
9979,-103
9980,-53
9981,-222
9982,-267
9983,5194
9984,14392
9985,-186
9986,-136
9987,-156
9988,-128
9989,-290
9990,-129
9991,-110
9992,-149
9993,-165
9994,-146
9995,-112
9996,-151
9997,-130
9998,-67
9999,-171
10000,-198
10001,-143
10002,-140
10003,-160
10004,-204
10005,-107
10006,-58
10007,-131
10008,-156
10009,-134
10010,-106
10011,-223
10012,10395
10013,-167
10014,-174
10015,-36
10016,-86
10017,-49
10018,-151
10019,-118
10020,-66
10021,-194
10022,-79
10023,-189
10024,-141
10025,-15
10026,-86
10027,-163
10028,-233
10029,-148
10030,-147
10031,-171
10032,-100
10033,-125
10034,-90
10035,-91
10036,-112
10037,-208
10038,-60
10039,-210
10040,-269
10041,-124
10042,-281
10043,-65
10044,-33
10045,-106
10046,-181
10047,-103
10048,-192
10049,-81
10050,-211
10051,-99
10052,-98
10053,-109
10054,-102
10055,-192
10056,-127
10057,-352
10058,-125
10059,-118
10060,-172
10061,-149
10062,-92
10063,-198
10064,-132
10065,-65
10066,-278
10067,-114
10068,-199
10069,-79
10070,-117
10071,-54
10072,-112
10073,-202
10074,-180
10075,-102
10076,-74
10077,-106
10078,-85
10079,-81
10080,-81
10081,-118
10082,6415
10083,-107
10084,-89
10085,-137
10086,3761
10087,-124
10088,-44
10089,-157
10090,-46
10091,-125
10092,-79
10093,-121
10094,-130
10095,-103
10096,-113
10097,-89
10098,-139
10099,-75
10100,-144
10101,-208
10102,-57
10103,-175
10104,-80
10105,-143
10106,-213
10107,-149
10108,-52
10109,-29
10110,-134
10111,-125
10112,-54
10113,-160
10114,-135
10115,-155
10116,-242
10117,-66
10118,-120
10119,-446
10120,-135
10121,-34
10122,-202
10123,-135
10124,-45
10125,-94
10126,-167
10127,-196
10128,-114
10129,-91
10130,-114
10131,-56
10132,-140
10133,-198
10134,-199
10135,-82
10136,-99
10137,3059
10138,-212
10139,-158
10140,-86
10141,-114
10142,-148
10143,-124
10144,-102
10145,-164
10146,-130
10147,-99
10148,-59
10149,-44
10150,-101
10151,-91
10152,6868
10153,-155
10154,-145
10155,-86
10156,-174
10157,-105
10158,-105
10159,-166
10160,-100
10161,-256
10162,-203
10163,-202
10164,-85
10165,-150
10166,-111
10167,-89
10168,-135
10169,-248
10170,-144
10171,-195
10172,-229
10173,-169
10174,-184
10175,-126
10176,-135
10177,-142
10178,-35
10179,-167
10180,-62
10181,-131
10182,-157
10183,-105
10184,-66
10185,-156
10186,-229
10187,-155
10188,-94
10189,-93
10190,-71
10191,-103
10192,-102
10193,-135
10194,-75
10195,-125
10196,-380
10197,-115
10198,-154
10199,-273
10200,-114
10201,-169
10202,-72
10203,-140
10204,-246
10205,-430
10206,-156
10207,-135
10208,-68
10209,-89
10210,-124
10211,-166
10212,-163
10213,-108
10214,-92
10215,-148
10216,6544
10217,-168
10218,-109
10219,-101
10220,-158
10221,-283
10222,-181
10223,-140
10224,-103
10225,-65
10226,-59
10227,-191
10228,-105
10229,-155
10230,-103
10231,-130
10232,-52
10233,-174
10234,-118
10235,-117
10236,-118
10237,-74
10238,-93
10239,-92
10240,-171
10241,-141
10242,-56
10243,-112
10244,-211
10245,-243
10246,-178
10247,-59
10248,-79
10249,-256
10250,-68
10251,-114
10252,-147
10253,-125
10254,-123
10255,-40
10256,-107
10257,9351
10258,6842
10259,-190
10260,-176
10261,-126
10262,-111
10263,-123
10264,-112
10265,-63
10266,-241
10267,-163
10268,-142
10269,-283
10270,-73
10271,-106
10272,-114
10273,4343
10274,5477
10275,7440
10276,4289
10277,5776
10278,4976
10279,7104
10280,6245
10281,3986
10282,4571
10283,5719
10284,6532
10285,5314
10286,6885
10287,4356
10288,3845
10289,4541
10290,7874
10291,9716
10292,7648
10293,6232
10294,4509
10295,5197
10296,3231
10297,7625
10298,7848
10299,8844
10300,4992
10301,3702
10302,4517
10303,4856
10304,8686
10305,5557
10306,4702
10307,4407
10308,6072
10309,3427
10310,6504
10311,3589
10312,6108
10313,6497
10314,4413
10315,6666
10316,5396
10317,4225
10318,5399
10319,6087
10320,9025
10321,5583
10322,6379
10323,7371
10324,8269
10325,5640
10326,7368
10327,3251
10328,3774
10329,5292
10330,5580
10331,7994
10332,6562
10333,4494
10334,6805
10335,6730
10336,7124
10337,3356
10338,11220
10339,3833
10340,5288
10341,7354
10342,4798
10343,4896
10344,4747
10345,5826
10346,4438
10347,4513
10348,7462
10349,6573
10350,5707
10351,3688
10352,6769
10353,10345
10354,5698
10355,3999
10356,5846
10357,5963
10358,6712
10359,7028
10360,3200
10361,6549
10362,5159
10363,6041
10364,5677
10365,3844
10366,5338
10367,4367
10368,6474
10369,8103
10370,4573
10371,4601
10372,5627
10373,5359
10374,4525
10375,7410
10376,5446
10377,6559
10378,4645
10379,4024
10380,5147
10381,6831
10382,7101
10383,6644
10384,7204
10385,4639
10386,7302
10387,4259
10388,5240
10389,7565
10390,6081
10391,8221
10392,7696
10393,6455
10394,4867
10395,6546
10396,6534
10397,4960
10398,3414
10399,5234
10400,6083
10401,6445
10402,4245
10403,6789
10404,6570
10405,5614
10406,5145
10407,4150
10408,6175
10409,6383
10410,4892
10411,4634
10412,4119
10413,5610
10414,3249
10415,5300
10416,4111
10417,7551
10418,6348
10419,6476
10420,8398
10421,4266
10422,4372
10423,9355
10424,5719
10425,6845
10426,6954
10427,4719
10428,5448
10429,4917
10430,5945
10431,9070
10432,4737
10433,2684
10434,4040
10435,6873
10436,8310
10437,5257
10438,6154
10439,4212
10440,4129
10441,2664
10442,4103
10443,5131
10444,5855
10445,6194
10446,5103
10447,7233
10448,7390
10449,6805
10450,4078
10451,8333
10452,8954
10453,4653
10454,6532
10455,4350
10456,5857
10457,3198
10458,5725
10459,4271
10460,8149
10461,6237
10462,7156
10463,7458
10464,4672
10465,6965
10466,17432
10467,8812
10468,4472
10469,2647
10470,5535
10471,8376
10472,5016
10473,11319
10474,20568
10475,3581
10476,3808
10477,8767
10478,3932
10479,7497
10480,4783
10481,5830
10482,4186
10483,6574
10484,5504
10485,6101
10486,7459
10487,5660
10488,5300
10489,6536
10490,4601
10491,4845
10492,7670
10493,4758
10494,5548
10495,5599
10496,4681
10497,4581
10498,5755
10499,5713
10500,7488
10501,5857
10502,6444
10503,4877
10504,3251
10505,5142
10506,5991
10507,4706
10508,3741
10509,7829
10510,5607
10511,6608
10512,5701
10513,4545
10514,4207
10515,3645
10516,8306
10517,4978
10518,6856
10519,13054
10520,6674
10521,5401
10522,4546
10523,3706
10524,5582
10525,3680
10526,5165
10527,8500
10528,4770
10529,10319
10530,11739
10531,4727
10532,6089
10533,4594
10534,5421
10535,4742
10536,10104
10537,6005
10538,6800
10539,3822
10540,5995
10541,4495
10542,8148
10543,6064
10544,5136
10545,6115
10546,5542
10547,7353
10548,8002
10549,5363
10550,8797
10551,6347
10552,8271
10553,3923
10554,4716
10555,4313
10556,7654
10557,6272
10558,6602
10559,5790
10560,7543
10561,4151
10562,6697
10563,5672
10564,3256
10565,12399
10566,15819
10567,6184
10568,6703
10569,7718
10570,8629
10571,8848
10572,4567
10573,5841
10574,5108
10575,7322
10576,3426
10577,4556
10578,4645
10579,4885
10580,6363
10581,4012
10582,3388
10583,5462
10584,3469
10585,4109
10586,4791
10587,5135
10588,7858
10589,8777
10590,6082
10591,6019
10592,5601
10593,9684
10594,6284
10595,4107
10596,4166
10597,9283
10598,4156
10599,6257
10600,2731
10601,4100
10602,6151
10603,5675
10604,4660
10605,7894
10606,8501
10607,9455
10608,4360
10609,9323
10610,2755
10611,4354
10612,5637
10613,3743
10614,8291
10615,3830
10616,4901
10617,7093
10618,9577
10619,7938
10620,4827
10621,4076
10622,6938
10623,7022
10624,5224
10625,4287
10626,7049
10627,7219
10628,4403
10629,5000
10630,6645
10631,6003
10632,12279
10633,6442
10634,11638
10635,6335
10636,4642
10637,2847
10638,5694
10639,5362
10640,4380
10641,7320
10642,4495
10643,3439
10644,6072
10645,3217
10646,7882
10647,5862
10648,6851
10649,7141
10650,4218
10651,7935
10652,6779
10653,4668
10654,5121
10655,4642
10656,9409
10657,6090
10658,4002
10659,6147
10660,7276
10661,5692
10662,4891
10663,6830
10664,5324
10665,5317
10666,4880
10667,8371
10668,4768
